,0
185,1.0019310312404608
186,1.0019309416106852
187,1.0019308479875118
188,1.001930750429935
189,1.0019306490017184
190,1.0019305437711976
191,1.0019304348109748
192,1.0019303221984337
193,1.001930206015175
194,1.001930086347566
195,1.0019299632859489
196,1.00192983692535
197,1.0019297073647693
198,1.0019295747074486
199,1.0019294390609377
200,1.00192930053688
201,1.00192915925049
202,1.0019290153213716
203,1.0019288688726942
204,1.0019287200314118
205,1.0019285689281243
206,1.0019284156968966
207,1.0019282604753346
208,1.0019281034042522
209,1.0019279446276796
210,1.0019277842929044
211,1.001927622549937
212,1.001927459551877
213,1.0019272954541958
214,1.001927130415304
215,1.00192696459574
216,1.0019267981587405
217,1.0019266312692083
218,1.0019264640942258
219,1.001926296802944
220,1.0019261295659354
221,1.00192596255545
222,1.001925795944986
223,1.001925629909349
224,1.0019254646243327
225,1.0019253002666506
226,1.0019251370136586
227,1.0019249750432264
228,1.0019248145336788
229,1.0019246556632446
230,1.001924498610333
231,1.0019243435532046
232,1.0019241906696457
233,1.0019240401367675
234,1.001923892131065
235,1.0019237468280067
236,1.0019236044020268
237,1.00192346502604
238,1.0019233288717992
239,1.0019231961089463
240,1.0019230669053742
241,1.0019229414270359
242,1.001922819837402
243,1.0019227022976642
244,1.0019225889662569
245,1.0019224799988151
246,1.0019223755479032
247,1.0019222757628108
248,1.001922180789699
249,1.0019220907709971
250,1.001922005845267
251,1.0019219261472103
252,1.0019218518076245
253,1.0019217829528266
254,1.0019217197047778
255,1.0019216621806917
256,1.0019216104931368
257,1.0019215647498374
258,1.0019215250531712
259,1.0019214915004897
260,1.0019214641836593
261,1.0019214431890306
262,1.0019214285973896
263,1.0019214204833942
264,1.0019214189162078
265,1.0019214239585243
266,1.0019214356671258
267,1.0019214540923629
268,1.001921479278114
269,1.0019215112618989
270,1.0019215500744647
271,1.0019215957400294
272,1.001921648275875
273,1.0019217076923297
274,1.0019217739930424
275,1.0019218471742606
276,1.0019219272255344
277,1.0019220141291758
278,1.0019221078598919
279,1.0019222083857688
280,1.0019223156673507
281,1.0019224296576366
282,1.001922550302937
283,1.001922677541733
284,1.0019228113051677
285,1.0019229515174333
286,1.0019230980950249
287,1.001923250947353
288,1.0019234099764127
289,1.0019235750770927
290,1.001923746137085
291,1.0019239230367016
292,1.0019241056495245
293,1.001924293841709
294,1.0019244874726012
295,1.0019246863947688
296,1.001924890453948
297,1.001925099488966
298,1.0019253133323474
299,1.0019255318098113
300,1.0019257547410203
301,1.0019259819391768
302,1.001926213211465
303,1.0019264483589592
304,1.0019266871771537
305,1.0019269294556192
306,1.0019271749785474
307,1.0019274235247109
308,1.00192767486788
309,1.0019279287767568
310,1.0019281850151172
311,1.0019284433423186
312,1.0019287035133317
313,1.0019289652789312
314,1.001929228385941
315,1.001929492577319
316,1.0019297575926156
317,1.0019300231681454
318,1.0019302890371697
319,1.001930554930119
320,1.0019308205749609
321,1.0019310856971562
322,1.001931350020586
323,1.001931613266864
324,1.0019318751564295
325,1.001932135408538
326,1.0019323937413025
327,1.0019326498722194
328,1.0019329035185858
329,1.0019331543973686
330,1.001933402225887
331,1.0019336467220117
332,1.0019338876041761
333,1.0019341245920617
334,1.0019343574065955
335,1.001934585770641
336,1.0019348094087963
337,1.001935028047945
338,1.0019352414176739
339,1.00193544925044
340,1.0019356512817905
341,1.0019358472508142
342,1.0019360369003552
343,1.00193621997733
344,1.0019363962330516
345,1.0019365654237076
346,1.001936727309986
347,1.001936881658226
348,1.001937028240324
349,1.0019371668336632
350,1.0019372972221434
351,1.0019374191958508
352,1.001937532551502
353,1.0019376370928392
354,1.001937732631036
355,1.0019378189842636
356,1.001937895978677
357,1.0019379634484114
358,1.0019380212358715
359,1.0019380691917443
360,1.0019381071755764
361,1.0019381350556855
362,1.0019381527096485
363,1.0019381600242074
364,1.0019381568959256
365,1.0019381432308536
366,1.001938118945056
367,1.0019380839647538
368,1.0019380382263576
369,1.0019379816767904
370,1.0019379142735176
371,1.0019378359846733
372,1.0019377467893213
373,1.0019376466775805
374,1.001937535650577
375,1.001937413720574
376,1.0019372809111744
377,1.0019371372576156
378,1.0019369828060163
379,1.0019368176145382
380,1.001936641752534
381,1.001936455301099
382,1.0019362583529599
383,1.0019360510124125
384,1.0019358333951722
385,1.0019356056289017
386,1.0019353678527374
387,1.0019351202173126
388,1.001934862884722
389,1.0019345960286086
390,1.0019343198340007
391,1.0019340344970913
392,1.001933740225383
393,1.0019334372374935
394,1.0019331257627018
395,1.0019328060415045
396,1.0019324783250647
397,1.0019321428747325
398,1.0019317999624526
399,1.0019314498703344
400,1.0019310928905223
401,1.0019307293246835
402,1.0019303594843765
403,1.0019299836901698
404,1.001929602271927
405,1.001929215568317
406,1.0019288239264732
407,1.0019284277019416
408,1.0019280272580429
409,1.0019276229660596
410,1.0019272152046306
411,1.001926804359274
412,1.0019263908225908
413,1.0019259749930927
414,1.0019255572758623
415,1.0019251380813394
416,1.0019247178254618
417,1.0019242969290287
418,1.0019238758175375
419,1.0019234549204956
420,1.001923034671312
421,1.001922615506707
422,1.0019221978663775
423,1.0019217821924493
424,1.0019213689293325
425,1.0019209585229676
426,1.0019205514206146
427,1.001920148070198
428,1.001919748919862
429,1.001919354417987
430,1.0019189650120475
431,1.0019185811486149
432,1.001918203272565
433,1.0019178318270914
434,1.0019174672525284
435,1.0019171099866873
436,1.0019167604635975
437,1.0019164191135441
438,1.0019160863624998
439,1.0019157626316557
440,1.001915448336636
441,1.00191514388747
442,1.0019148496877934
443,1.0019145661347262
444,1.0019142936178302
445,1.0019140325193427
446,1.001913783213269
447,1.00191354606467
448,1.0019133214300926
449,1.001913109656287
450,1.0019129110800182
451,1.0019127260278116
452,1.0019125548153933
453,1.001912397747181
454,1.001912255115871
455,1.001912127202305
456,1.0019120142745825
457,1.001911916588123
458,1.0019118343853126
459,1.0019117678945364
460,1.001911717330483
461,1.0019116828933725
462,1.001911664768912
463,1.00191166312773
464,1.0019116781252526
465,1.0019117099012331
466,1.0019117585795412
467,1.0019118242678902
468,1.0019119070576072
469,1.0019120070233476
470,1.0019121242228923
471,1.001912258696745
472,1.0019124104683121
473,1.0019125795434265
474,1.0019127659101545
475,1.0019129695388143
476,1.0019131903818073
477,1.001913428373304
478,1.0019136834294666
479,1.0019139554480914
480,1.0019142443086133
481,1.0019145498721882
482,1.0019148719814595
483,1.0019152104606686
484,1.001915565115801
485,1.0019159357341731
486,1.0019163220849834
487,1.0019167239191868
488,1.0019171409692589
489,1.0019175729497984
490,1.0019180195574977
491,1.0019184804711458
492,1.0019189553518693
493,1.001919443843163
494,1.0019199455715393
495,1.0019204601463245
496,1.0019209871600145
497,1.0019215261885448
498,1.0019220767914938
499,1.0019226385127502
500,1.0019232108802993
501,1.0019237934068062
502,1.0019243855900986
503,1.0019249869133535
504,1.001925596845483
505,1.0019262148418213
506,1.0019268403442176
507,1.0019274727815126
508,1.0019281115702072
509,1.001928756114925
510,1.0019294058087609
511,1.0019300600338856
512,1.0019307181619306
513,1.0019313795548024
514,1.001932043565098
515,1.0019327095366084
516,1.0019333768051175
517,1.001934044698683
518,1.001934712538686
519,1.001935379639941
520,1.0019360453119368
521,1.0019367088590736
522,1.0019373695812666
523,1.001938026774957
524,1.0019386797337604
525,1.0019393277487874
526,1.0019399701097047
527,1.0019406061055447
528,1.0019412350246988
529,1.0019418561569178
530,1.001942468792703
531,1.0019430722250633
532,1.001943665749454
533,1.0019442486653207
534,1.0019448202762562
535,1.0019453798909104
536,1.001945926823849
537,1.0019464603963977
538,1.0019469799369054
539,1.0019474847823668
540,1.0019479742781576
541,1.0019484477794465
542,1.0019489046520935
543,1.0019493442726792
544,1.0019497660300833
545,1.0019501693254296
546,1.0019505535734012
547,1.0019509182027184
548,1.0019512626570521
549,1.0019515863952912
550,1.001951888892721
551,1.0019521696416132
552,1.0019524281515062
553,1.0019526639505032
554,1.0019528765854806
555,1.0019530656228823
556,1.0019532306492738
557,1.0019533712719721
558,1.001953487119787
559,1.0019535778433026
560,1.0019536431158051
561,1.0019536826336053
562,1.0019536961164568
563,1.0019536833084102
564,1.0019536439779846
565,1.0019535779187239
566,1.0019534849496927
567,1.001953364915826
568,1.0019532176885204
569,1.001953043165737
570,1.0019528412723921
571,1.0019526119609385
572,1.0019523552114433
573,1.0019520710319463
574,1.0019517594585343
575,1.0019514205559599
576,1.0019510544174028
577,1.0019506611648636
578,1.0019502409493042
579,1.0019497939507345
580,1.0019493203783485
581,1.0019488204704097
582,1.0019482944944296
583,1.001947742747137
584,1.0019471655544554
585,1.0019465632713052
586,1.00194593628184
587,1.0019452849988817
588,1.0019446098639215
589,1.0019439113473627
590,1.0019431899475495
591,1.0019424461911204
592,1.0019416806323882
593,1.0019408938531962
594,1.0019400864626475
595,1.0019392590965257
596,1.0019384124168114
597,1.001937547111612
598,1.0019366638945035
599,1.0019357635040471
600,1.00193484670308
601,1.0019339142784967
602,1.001932967040402
603,1.0019320058217225
604,1.0019310314773027
605,1.001930044883346
606,1.0019290469369417
607,1.0019280385548417
608,1.001927020673106
609,1.0019259942463374
610,1.0019249602465905
611,1.0019239196628678
612,1.0019228734998606
613,1.0019218227774116
614,1.001920768529597
615,1.0019197118035401
616,1.001918653658654
617,1.0019175951657222
618,1.0019165374058316
619,1.001915481469228
620,1.0019144284545518
621,1.0019133794674655
622,1.001912335620113
623,1.0019112980293154
624,1.0019102678160638
625,1.0019092461042207
626,1.00190823401945
627,1.0019072326877334
628,1.001906243234762
629,1.0019052667845822
630,1.0019043044580989
631,1.0019033573724656
632,1.0019024266393766
633,1.001901513364333
634,1.001900618645083
635,1.0018997435706793
636,1.0018988892202485
637,1.0018980566615934
638,1.0018972469503882
639,1.0018964611283352
640,1.001895700222856
641,1.001894965245132
642,1.0018942571892067
643,1.001893577031044
644,1.0018929257269158
645,1.0018923042126948
646,1.001891713402238
647,1.001891154186747
648,1.001890627433045
649,1.001890133983209
650,1.0018896746527137
651,1.0018892502301335
652,1.0018888614752173
653,1.001888509118488
654,1.0018881938601099
655,1.0018879163687633
656,1.001887677280546
657,1.001887477198466
658,1.001887316690969
659,1.0018871962915767
660,1.0018871164972813
661,1.0018870777686577
662,1.001887080528203
663,1.0018871251601493
664,1.0018872120092412
665,1.0018873413802583
666,1.0018875135373861
667,1.00188772870339
668,1.0018879870591613
669,1.0018882887430696
670,1.0018886338502757
671,1.0018890224324692
672,1.00188945449726
673,1.0018899300079203
674,1.001890448882884
675,1.0018910109951675
676,1.0018916161725193
677,1.0018922641971673
678,1.00189295480501
679,1.0018936876859987
680,1.0018944624840718
681,1.0018952787967077
682,1.0018961361750867
683,1.0018970341243316
684,1.001897972103126
685,1.0018989495241655
686,1.0018999657541785
687,1.0019010201143774
688,1.0019021118803637
689,1.0019032402826407
690,1.0019044045072174
691,1.0019056036953586
692,1.0019068369446313
693,1.0019081033094184
694,1.0019094018011396
695,1.001910731388897
696,1.0019120910004677
697,1.0019134795226954
698,1.0019148958024613
699,1.0019163386473653
700,1.0019178068263979
701,1.001919299071312
702,1.001920814077027
703,1.0019223505032826
704,1.0019239069748964
705,1.0019254820835222
706,1.001927074388207
707,1.0019286824171814
708,1.001930304668685
709,1.0019319396121558
710,1.0019335856899416
711,1.0019352413179192
712,1.0019369048878426
713,1.0019385747679654
714,1.0019402493048641
715,1.0019419268248981
716,1.001943605635604
717,1.0019452840274674
718,1.0019469602751914
719,1.0019486326398204
720,1.0019502993699756
721,1.0019519587036028
722,1.0019536088698757
723,1.0019552480907148
724,1.0019568745827205
725,1.001958486558895
726,1.0019600822303443
727,1.0019616598082883
728,1.0019632175057485
729,1.001964753539477
730,1.0019662661318045
731,1.001967753512499
732,1.001969213920681
733,1.0019706456067472
734,1.0019720468343898
735,1.0019734158820026
736,1.0019747510452783
737,1.0019760506387323
738,1.0019773129976977
739,1.0019785364800162
740,1.0019797194685327
741,1.0019808603720814
742,1.0019819576283766
743,1.0019830097049955
744,1.001984015102008
745,1.0019849723531875
746,1.001985880028137
747,1.0019867367342046
748,1.0019875411178272
749,1.0019882918669212
750,1.0019889877119708
751,1.0019896274281996
752,1.0019902098371152
753,1.0019907338079612
754,1.0019911982595773
755,1.0019916021618984
756,1.0019919445372716
757,1.001992224462508
758,1.001992441069588
759,1.001992593547596
760,1.0019926811439706
761,1.0019927031656863
762,1.0019926589806356
763,1.0019925480189373
764,1.001992369773791
765,1.0019921238028138
766,1.0019918097291134
767,1.0019914272421524
768,1.00199097609866
769,1.001990456123715
770,1.0019898672113006
771,1.001989209325259
772,1.0019884824997078
773,1.0019876868400208
774,1.0019868225229807
775,1.0019858897974134
776,1.001984888985038
777,1.0019838204799036
778,1.001982684749287
779,1.0019814823338056
780,1.0019802138474208
781,1.0019788799774687
782,1.001977481484846
783,1.001976019203553
784,1.0019744940407693
785,1.0019729069765357
786,1.001971259063259
787,1.0019695514258058
788,1.0019677852600766
789,1.00196596183358
790,1.0019640824838216
791,1.0019621486179007
792,1.0019601617121514
793,1.001958123310582
794,1.001956035024226
795,1.0019538985300975
796,1.0019517155701056
797,1.0019494879499158
798,1.0019472175372597
799,1.001944906261148
800,1.0019425561104398
801,1.0019401691317684
802,1.001937747428379
803,1.0019352931587129
804,1.001932808534389
805,1.00193029581843
806,1.00192775732339
807,1.0019251954097763
808,1.0019226124836278
809,1.0019200109949775
810,1.0019173934351218
811,1.0019147623349804
812,1.0019121202628016
813,1.0019094698214615
814,1.001906813646676
815,1.0019041544043208
816,1.0019014947880531
817,1.001898837516714
818,1.0018961853320072
819,1.0018935409956957
820,1.0018909072870001
821,1.0018882870000163
822,1.0018856829410452
823,1.0018830979257043
824,1.001880534776106
825,1.001877996318407
826,1.0018754853792882
827,1.0018730047839546
828,1.0018705573523576
829,1.0018681458969456
830,1.0018657732193441
831,1.0018634421076227
832,1.001861155333125
833,1.0018589156477566
834,1.0018567257807651
835,1.0018545884358172
836,1.0018525062880435
837,1.0018504819811214
838,1.0018485181241317
839,1.0018466172886762
840,1.0018447820058405
841,1.0018430147633102
842,1.0018413180025763
843,1.0018396941155712
844,1.0018381454424088
845,1.001836674267928
846,1.0018352828190684
847,1.0018339732623962
848,1.0018327477006683
849,1.001831608170618
850,1.0018305566401648
851,1.0018295950057037
852,1.0018287250894047
853,1.0018279486368324
854,1.001827267314353
855,1.0018266827067677
856,1.0018261963149298
857,1.0018258095532453
858,1.0018255237477782
859,1.0018253401336454
860,1.001825259853158
861,1.0018252839538324
862,1.0018254133862259
863,1.0018256490022592
864,1.0018259915533
865,1.0018264416883043
866,1.0018269999524523
867,1.0018276667856048
868,1.0018284425206274
869,1.0018293273822947
870,1.0018303214855797
871,1.0018314248351652
872,1.001832637323953
873,1.0018339587320595
874,1.001835388726333
875,1.001836926859324
876,1.0018385725685113
877,1.0018403251763108
878,1.0018421838893152
879,1.0018441477977151
880,1.0018462158757768
881,1.0018483869813555
882,1.0018506598559989
883,1.0018530331251463
884,1.0018555052987999
885,1.0018580747710808
886,1.0018607398215442
887,1.001863498615595
888,1.0018663492051765
889,1.0018692895299308
890,1.001872317417886
891,1.0018754305867634
892,1.0018786266456134
893,1.0018819030955692
894,1.0018852573318882
895,1.0018886866453212
896,1.0018921882241547
897,1.001895759155829
898,1.0018993964293523
899,1.0019030969367175
900,1.0019068574761287
901,1.0019106747537463
902,1.0019145453862095
903,1.001918465903605
904,1.001922432752004
905,1.00192644229608
906,1.001930490822679
907,1.0019345745432349
908,1.0019386895971834
909,1.0019428320556392
910,1.001946997924213
911,1.0019511831467502
912,1.0019553836089943
913,1.0019595951421558
914,1.0019638135266848
915,1.0019680344963036
916,1.0019722537417186
917,1.0019764669147808
918,1.0019806696327727
919,1.001984857482201
920,1.0019890260233864
921,1.00199317079486
922,1.0019972873173566
923,1.0020013710986715
924,1.0020054176380895
925,1.0020094224306937
926,1.0020133809724132
927,1.0020172887645171
928,1.0020211413180293
929,1.0020249341589633
930,1.0020286628325212
931,1.0020323229084376
932,1.002035909985579
933,1.0020394196967013
934,1.0020428477131869
935,1.002046189750374
936,1.0020494415717045
937,1.0020525989941276
938,1.0020556578927244
939,1.0020586142056394
940,1.00206146393847
941,1.0020642031696536
942,1.002066828054624
943,1.0020693348311471
944,1.0020717198231845
945,1.0020739794462603
946,1.0020761102114006
947,1.002078108730302
948,1.0020799717190638
949,1.0020816960031385
950,1.0020832785212554
951,1.0020847163298068
952,1.0020860066069681
953,1.0020871466566412
954,1.0020881339124001
955,1.002088965941922
956,1.0020896404495323
957,1.0020901552808579
958,1.0020905084261982
959,1.0020906980235724
960,1.002090722362004
961,1.0020905798852928
962,1.002090269194125
963,1.0020897890497402
964,1.002089138376154
965,1.0020883162630088
966,1.0020873219678423
967,1.0020861549187423
968,1.002084814716093
969,1.0020833011343842
970,1.0020816141247055
971,1.0020797538159056
972,1.002077720515985
973,1.0020755147137377
974,1.002073137079462
975,1.0020705884664558
976,1.0020678699111012
977,1.00206498263414
978,1.0020619280403786
979,1.0020587077197536
980,1.0020553234462302
981,1.0020517771785042
982,1.0020480710595316
983,1.0020442074155447
984,1.0020401887557921
985,1.0020360177711654
986,1.0020316973333618
987,1.0020272304935498
988,1.0020226204804406
989,1.0020178706991854
990,1.0020129847288912
991,1.0020079663208794
992,1.0020028193960482
993,1.0019975480427903
994,1.0019921565139187
995,1.0019866492239295
996,1.0019810307459347
997,1.0019753058082237
998,1.0019694792913485
999,1.0019635562239435
1000,1.001957541778811
1001,1.0019514412695465
1002,1.001945260145824
1003,1.0019390039894829
1004,1.0019326785095715
1005,1.0019262895378025
1006,1.001919843024164
1007,1.0019133450312665
1008,1.0019068017293757
1009,1.001900219391455
1010,1.001893604387353
1011,1.0018869631781306
1012,1.0018803023105671
1013,1.0018736284112613
1014,1.0018669481804667
1015,1.0018602683859634
1016,1.0018535958570716
1017,1.0018469374779269
1018,1.0018403001811185
1019,1.001833690941374
1020,1.0018271167684745
1021,1.0018205847006232
1022,1.001814101797702
1023,1.0018076751342697
1024,1.0018013117924904
1025,1.001795018854825
1026,1.0017888033976323
1027,1.0017826724830143
1028,1.0017766331521334
1029,1.0017706924178211
1030,1.0017648572572262
1031,1.0017591346043535
1032,1.0017535313427084
1033,1.0017480542980899
1034,1.0017427102309129
1035,1.0017375058286773
1036,1.0017324476993559
1037,1.001727542362827
1038,1.001722796244433
1039,1.001718215667156
1040,1.0017138068443254
1041,1.0017095758726784
1042,1.0017055287248908
1043,1.0017016712421387
1044,1.001698009127532
1045,1.001694547938637
1046,1.0016912930808335
1047,1.0016882498000257
1048,1.001685423176612
1049,1.0016828181179434
1050,1.0016804393520722
1051,1.0016782914215974
1052,1.0016763786770044
1053,1.0016747052705635
1054,1.0016732751501496
1055,1.0016720920533686
1056,1.0016711595019716
1057,1.0016704807958727
1058,1.0016700590082002
1059,1.0016698969795614
1060,1.0016699973129182
1061,1.0016703623692815
1062,1.0016709942621356
1063,1.0016718948537537
1064,1.0016730657502686
1065,1.0016745082978291
1066,1.0016762235786885
1067,1.0016782124074253
1068,1.0016804753277442
1069,1.0016830126091703
1070,1.0016858242440985
1071,1.0016889099448365
1072,1.0016922691417574
1073,1.0016959009805197
1074,1.0016998043205234
1075,1.0017039777329284
1076,1.001708419499604
1077,1.0017131276118791
1078,1.0017180997694524
1079,1.0017233333805144
1080,1.0017288255607102
1081,1.0017345731339564
1082,1.001740572632058
1083,1.0017468202958375
1084,1.0017533120759579
1085,1.001760043634136
1086,1.0017670103448197
1087,1.00177420729683
1088,1.0017816292957844
1089,1.0017892708663618
1090,1.00179712625543
1091,1.0018051894350886
1092,1.0018134541056514
1093,1.0018219137000093
1094,1.001830561387469
1095,1.0018393900781628
1096,1.0018483924278891
1097,1.0018575608426517
1098,1.0018668874845924
1099,1.0018763642772592
1100,1.0018859829119915
1101,1.0018957348534583
1102,1.0019056113468936
1103,1.0019156034246766
1104,1.001925701913342
1105,1.0019358974415553
1106,1.0019461804473637
1107,1.0019565411860891
1108,1.0019669697393507
1109,1.001977456022776
1110,1.0019879897956367
1111,1.0019985606691717
1112,1.0020091581164943
1113,1.0020197714819874
1114,1.0020303899910554
1115,1.002041002760423
1116,1.0020515988081724
1117,1.0020621670642627
1118,1.0020726963813231
1119,1.002083175545395
1120,1.0020935932872486
1121,1.0021039382934893
1122,1.002114199217695
1123,1.0021243646926175
1124,1.0021344233410798
1125,1.0021443637885012
1126,1.002154174674463
1127,1.002163844664899
1128,1.0021733624641371
1129,1.002182716827274
1130,1.00219189657234
1131,1.002200890592577
1132,1.0022096878691362
1133,1.0022182774832022
1134,1.0022266486284415
1135,1.0022347906237379
1136,1.0022426929252115
1137,1.0022503451387663
1138,1.0022577370325707
1139,1.0022648585490836
1140,1.0022716998176737
1141,1.0022782511661836
1142,1.0022845031334882
1143,1.0022904464810833
1144,1.002296072205181
1145,1.0023013715480968
1146,1.0023063360096427
1147,1.0023109573587936
1148,1.0023152276445153
1149,1.0023191392069415
1150,1.00232268468787
1151,1.0023258570414013
1152,1.0023286495438137
1153,1.00233105580415
1154,1.0023330697734716
1155,1.002334685754332
1156,1.0023358984103254
1157,1.002336702774011
1158,1.0023370942564402
1159,1.002337068654696
1160,1.0023366221599226
1161,1.0023357513646103
1162,1.002334453269964
1163,1.002332725292381
1164,1.0023305652700776
1165,1.002327971468565
1166,1.0023249425866665
1167,1.0023214777612786
1168,1.00231757657219
1169,1.0023132390462839
1170,1.0023084656616752
1171,1.0023032573504835
1172,1.0022976155021441
1173,1.0022915419658585
1174,1.0022850390523674
1175,1.0022781095355948
1176,1.0022707566539044
1177,1.002262984110192
1178,1.0022547960724189
1179,1.0022461971728076
1180,1.00223719250732
1181,1.0022277876340153
1182,1.0022179885713878
1183,1.0022078017957168
1184,1.0021972342384275
1185,1.0021862932828665
1186,1.0021749867600456
1187,1.0021633229446698
1188,1.0021513105501865
1189,1.00213895872366
1190,1.0021262770397164
1191,1.0021132754941968
1192,1.0020999644982296
1193,1.0020863548698744
1194,1.002072457827492
1195,1.0020582849805857
1196,1.0020438483223242
1197,1.0020291602197287
1198,1.0020142334046136
1199,1.0019990809633161
1200,1.0019837163265057
1201,1.0019681532589657
1202,1.0019524058475962
1203,1.0019364884902289
1204,1.001920415884055
1205,1.0019042030125755
1206,1.0018878651334575
1207,1.0018714177653543
1208,1.0018548766742317
1209,1.0018382578599525
1210,1.0018215775420158
1211,1.001804852145171
1212,1.001788098284976
1213,1.0017713327521773
1214,1.0017545724983303
1215,1.0017378346191717
1216,1.0017211363397933
1217,1.001704494998155
1218,1.001687928028859
1219,1.0016714529464958
1220,1.001655087329269
1221,1.0016388488018482
1222,1.0016227550185102
1223,1.0016068236457663
1224,1.0015910723451051
1225,1.0015755187553068
1226,1.001560180475198
1227,1.0015450750453492
1228,1.0015302199310072
1229,1.0015156325034995
1230,1.0015013300228097
1231,1.0014873296192663
1232,1.0014736482757105
1233,1.0014603028094324
1234,1.0014473098540912
1235,1.001434685841718
1236,1.0014224469848572
1237,1.001410609258684
1238,1.0013991883826558
1239,1.00138819980343
1240,1.001377658676792
1241,1.0013675798500912
1242,1.0013579778447856
1243,1.0013488668394837
1244,1.001340260652363
1245,1.0013321727242996
1246,1.0013246161023428
1247,1.0013176034231408
1248,1.001311146896294
1249,1.0013052582883941
1250,1.0012999489074126
1251,1.0012952295868278
1252,1.0012911106706623
1253,1.0012876019981982
1254,1.0012847128896931
1255,1.0012824521317543
1256,1.001280827963609
1257,1.0012798480632426
1258,1.001279519534671
1259,1.00127984889482
1260,1.001280842061268
1261,1.0012825043405245
1262,1.0012848404157944
1263,1.0012878543372012
1264,1.0012915495100803
1265,1.001295928685928
1266,1.0013009939521877
1267,1.001306746723867
1268,1.001313187734622
1269,1.0013203170291238
1270,1.0013281339558424
1271,1.0013366371606056
1272,1.0013458245797233
1273,1.001355693435552
